gene_id,GO,level
Solyc08g074550,GO:0005524,molecular_function
Solyc08g074550,GO:0006418,biological_process
Solyc08g074600,GO:0003676,molecular_function
Solyc08g074600,GO:0005622,cellular_component
Solyc08g074620,GO:0016491,molecular_function
Solyc08g074630,GO:0016491,molecular_function
Solyc08g074640,GO:0016491,molecular_function
Solyc08g074650,GO:0016491,molecular_function
Solyc08g074680,GO:0016491,molecular_function
Solyc08g074682,GO:0016491,molecular_function
Solyc08g074683,GO:0016491,molecular_function
Solyc08g074690,GO:0016491,molecular_function
Solyc08g074700,GO:0003735,molecular_function
Solyc08g074700,GO:0005840,cellular_component
Solyc08g074700,GO:0006412,biological_process
Solyc08g074730,GO:0003950,molecular_function
Solyc08g074740,GO:0003950,molecular_function
Solyc08g074760,GO:0004672,molecular_function
Solyc08g074760,GO:0005524,molecular_function
Solyc08g074760,GO:0006468,biological_process
Solyc08g074780,GO:0005515,molecular_function
Solyc08g074790,GO:0003676,molecular_function
Solyc08g074840,GO:0003676,molecular_function
Solyc08g074860,GO:0003676,molecular_function
Solyc08g074950,GO:0016787,molecular_function
Solyc08g074980,GO:0004672,molecular_function
Solyc08g074980,GO:0006468,biological_process
Solyc08g074990,GO:0016787,molecular_function
Solyc08g075020,GO:0016787,molecular_function
Solyc08g075030,GO:0016787,molecular_function
Solyc08g075043,GO:0016787,molecular_function
Solyc08g075050,GO:0016787,molecular_function
Solyc08g075060,GO:0016787,molecular_function
Solyc08g075090,GO:0046983,molecular_function
Solyc08g075110,GO:0046983,molecular_function
Solyc08g075120,GO:0005089,molecular_function
Solyc08g075140,GO:0046983,molecular_function
Solyc08g075160,GO:0003937,molecular_function
Solyc08g075160,GO:0004643,molecular_function
Solyc08g075160,GO:0006164,biological_process
Solyc08g150142,GO:0005506,molecular_function
Solyc08g150142,GO:0016705,molecular_function
Solyc08g150142,GO:0020037,molecular_function
Solyc08g150142,GO:0055114,biological_process
Solyc08g075180,GO:0016747,molecular_function
Solyc08g075210,GO:0016747,molecular_function
Solyc08g075240,GO:0016614,molecular_function
Solyc08g075240,GO:0055114,biological_process
Solyc08g075250,GO:0016614,molecular_function
Solyc08g075250,GO:0050660,molecular_function
Solyc08g075250,GO:0055114,biological_process
Solyc08g075260,GO:0016614,molecular_function
Solyc08g075260,GO:0050660,molecular_function
Solyc08g075260,GO:0055114,biological_process
Solyc08g075270,GO:0016614,molecular_function
Solyc08g075270,GO:0055114,biological_process
Solyc08g075310,GO:0006886,biological_process
Solyc08g075310,GO:0016192,biological_process
Solyc08g075310,GO:0030117,cellular_component
Solyc08g075320,GO:0005506,molecular_function
Solyc08g075320,GO:0016705,molecular_function
Solyc08g075320,GO:0020037,molecular_function
Solyc08g075320,GO:0055114,biological_process
Solyc08g075330,GO:0004672,molecular_function
Solyc08g075330,GO:0005524,molecular_function
Solyc08g075330,GO:0006468,biological_process
Solyc08g075360,GO:0005524,molecular_function
Solyc08g075360,GO:0016887,molecular_function
Solyc08g075380,GO:0005515,molecular_function
Solyc08g075390,GO:0016787,molecular_function
Solyc08g075400,GO:0005515,molecular_function
Solyc08g075410,GO:0003735,molecular_function
Solyc08g075410,GO:0005840,cellular_component
Solyc08g075410,GO:0006412,biological_process
Solyc08g075430,GO:0016020,cellular_component
Solyc08g075440,GO:0006891,biological_process
Solyc08g075440,GO:0017119,cellular_component
Solyc08g075450,GO:0016020,cellular_component
Solyc08g075450,GO:0016021,cellular_component
Solyc08g075460,GO:0016020,cellular_component
Solyc08g075460,GO:0016021,cellular_component
Solyc08g075470,GO:0016020,cellular_component
Solyc08g075470,GO:0016021,cellular_component
Solyc08g075480,GO:0016702,molecular_function
Solyc08g075480,GO:0055114,biological_process
Solyc08g075490,GO:0016702,molecular_function
Solyc08g075490,GO:0055114,biological_process
Solyc08g075530,GO:0004553,molecular_function
Solyc08g075530,GO:0005975,biological_process
Solyc08g075540,GO:0009916,molecular_function
Solyc08g075540,GO:0055114,biological_process
Solyc08g075550,GO:0009916,molecular_function
Solyc08g075550,GO:0055114,biological_process
Solyc08g075570,GO:0016020,cellular_component
Solyc08g075570,GO:0022857,molecular_function
Solyc08g075570,GO:0055085,biological_process
Solyc08g075580,GO:0005666,cellular_component
Solyc08g075580,GO:0006383,biological_process
Solyc08g075590,GO:0004672,molecular_function
Solyc08g075590,GO:0005524,molecular_function
Solyc08g075590,GO:0006468,biological_process
Solyc08g075593,GO:0004672,molecular_function
Solyc08g075593,GO:0005524,molecular_function
Solyc08g075593,GO:0006468,biological_process
Solyc08g075597,GO:0005515,molecular_function
Solyc08g075620,GO:0004672,molecular_function
Solyc08g075620,GO:0006468,biological_process
Solyc08g075630,GO:0005515,molecular_function
Solyc08g075640,GO:0043531,molecular_function
Solyc08g075690,GO:0000062,molecular_function
Solyc08g075700,GO:0003735,molecular_function
Solyc08g075700,GO:0005622,cellular_component
Solyc08g075700,GO:0005840,cellular_component
Solyc08g075700,GO:0006412,biological_process
Solyc08g075710,GO:0016020,cellular_component
Solyc08g075710,GO:0022857,molecular_function
Solyc08g075710,GO:0055085,biological_process
Solyc08g075720,GO:0003735,molecular_function
Solyc08g075720,GO:0005840,cellular_component
Solyc08g075720,GO:0006412,biological_process
Solyc08g075730,GO:0005737,cellular_component
Solyc08g075730,GO:0016226,biological_process
Solyc08g075730,GO:0051536,molecular_function
Solyc08g075800,GO:0003824,molecular_function
Solyc08g075810,GO:0003824,molecular_function
Solyc08g075820,GO:0003968,molecular_function
Solyc08g075830,GO:0004601,molecular_function
Solyc08g075830,GO:0006979,biological_process
Solyc08g075830,GO:0020037,molecular_function
Solyc08g075830,GO:0055114,biological_process
Solyc08g075840,GO:0003676,molecular_function
Solyc08g075840,GO:0008270,molecular_function
Solyc08g075850,GO:0003735,molecular_function
Solyc08g075850,GO:0005622,cellular_component
Solyc08g075850,GO:0005840,cellular_component
Solyc08g075850,GO:0006412,biological_process
Solyc08g075870,GO:0008168,molecular_function
Solyc08g075880,GO:0030001,biological_process
Solyc08g075880,GO:0046872,molecular_function
Solyc08g075890,GO:0004672,molecular_function
Solyc08g075890,GO:0005524,molecular_function
Solyc08g075890,GO:0006468,biological_process
Solyc08g075910,GO:0061630,molecular_function
Solyc08g075940,GO:0003677,molecular_function
Solyc08g075940,GO:0003899,molecular_function
Solyc08g075940,GO:0006351,biological_process
Solyc08g075950,GO:0005524,molecular_function
Solyc08g075950,GO:0005634,cellular_component
Solyc08g075950,GO:0006355,biological_process
Solyc08g075980,GO:0043531,molecular_function
Solyc08g076030,GO:0005515,molecular_function
Solyc08g076050,GO:0004672,molecular_function
Solyc08g076050,GO:0006468,biological_process
Solyc08g076060,GO:0004672,molecular_function
Solyc08g076060,GO:0006468,biological_process
Solyc08g076080,GO:0004553,molecular_function
Solyc08g076080,GO:0005975,biological_process
Solyc08g076100,GO:0003700,molecular_function
Solyc08g076100,GO:0006355,biological_process
Solyc08g076130,GO:0000814,cellular_component
Solyc08g076130,GO:0071985,biological_process
Solyc08g076140,GO:0005524,molecular_function
Solyc08g076150,GO:0008270,molecular_function
Solyc08g076160,GO:0003924,molecular_function
Solyc08g076160,GO:0007186,biological_process
Solyc08g076160,GO:0019001,molecular_function
Solyc08g076160,GO:0031683,molecular_function
Solyc08g076200,GO:0003676,molecular_function
Solyc08g076200,GO:0005524,molecular_function
Solyc08g076210,GO:0015031,biological_process
Solyc08g076210,GO:0016021,cellular_component
Solyc08g076220,GO:0005524,molecular_function
Solyc08g076220,GO:0016301,molecular_function
Solyc08g076235,GO:0005506,molecular_function
Solyc08g076235,GO:0016705,molecular_function
Solyc08g076235,GO:0020037,molecular_function
Solyc08g076235,GO:0055114,biological_process
Solyc08g076250,GO:0005506,molecular_function
Solyc08g076250,GO:0016705,molecular_function
Solyc08g076250,GO:0020037,molecular_function
Solyc08g076250,GO:0055114,biological_process
Solyc08g076300,GO:0003824,molecular_function
Solyc08g076310,GO:0016020,cellular_component
Solyc08g076320,GO:0016020,cellular_component
Solyc08g076320,GO:0016760,molecular_function
Solyc08g076320,GO:0030244,biological_process
Solyc08g076340,GO:0003735,molecular_function
Solyc08g076340,GO:0005622,cellular_component
Solyc08g076340,GO:0005840,cellular_component
Solyc08g076340,GO:0006412,biological_process
Solyc08g076360,GO:0008168,molecular_function
Solyc08g076370,GO:0008289,molecular_function
Solyc08g076380,GO:0003700,molecular_function
Solyc08g076380,GO:0006355,biological_process
Solyc08g076440,GO:0005737,cellular_component
Solyc08g076460,GO:0004579,molecular_function
Solyc08g076460,GO:0008250,cellular_component
Solyc08g076460,GO:0016021,cellular_component
Solyc08g076470,GO:0004366,molecular_function
Solyc08g076490,GO:0004672,molecular_function
Solyc08g076490,GO:0005524,molecular_function
Solyc08g076490,GO:0006468,biological_process
Solyc08g076530,GO:0003676,molecular_function
Solyc08g076540,GO:0016020,cellular_component
Solyc08g076550,GO:0005789,cellular_component
Solyc08g076550,GO:0006506,biological_process
Solyc08g076560,GO:0004615,molecular_function
Solyc08g076560,GO:0005737,cellular_component
Solyc08g076560,GO:0009298,biological_process
Solyc08g076570,GO:0005789,cellular_component
Solyc08g076570,GO:0006506,biological_process
Solyc08g076590,GO:0003700,molecular_function
Solyc08g076590,GO:0005634,cellular_component
Solyc08g076590,GO:0006355,biological_process
Solyc08g076590,GO:0043565,molecular_function
Solyc08g076610,GO:0000077,biological_process
Solyc08g076610,GO:0005634,cellular_component
Solyc08g076650,GO:0003824,molecular_function
Solyc08g076650,GO:0005992,biological_process
Solyc08g076660,GO:0003676,molecular_function
Solyc08g076720,GO:0005524,molecular_function
Solyc08g076720,GO:0016887,molecular_function
Solyc08g076760,GO:0003676,molecular_function
Solyc08g076760,GO:0004523,molecular_function
Solyc08g076790,GO:0003824,molecular_function
Solyc08g076790,GO:0050662,molecular_function
Solyc08g076810,GO:0006506,biological_process
Solyc08g076810,GO:0016021,cellular_component
Solyc08g076810,GO:0016746,molecular_function
Solyc08g076820,GO:0046983,molecular_function
Solyc08g076840,GO:0003676,molecular_function
Solyc08g076850,GO:0016021,cellular_component
Solyc08g076910,GO:0016579,biological_process
Solyc08g076910,GO:0036459,NA
Solyc08g076920,GO:0005096,molecular_function
Solyc08g076930,GO:0046983,molecular_function
Solyc08g076970,GO:0016787,molecular_function
Solyc08g076980,GO:0016787,molecular_function
Solyc08g076990,GO:0016787,molecular_function
Solyc08g077020,GO:0009733,biological_process
Solyc08g077050,GO:0009055,molecular_function
Solyc08g077050,GO:0051536,molecular_function
Solyc08g077080,GO:0016758,molecular_function
Solyc08g077110,GO:0003677,molecular_function
Solyc08g077110,GO:0006355,biological_process
Solyc08g077150,GO:0003824,molecular_function
Solyc08g077170,GO:0016020,cellular_component
Solyc08g077170,GO:0022857,molecular_function
Solyc08g077170,GO:0055085,biological_process
Solyc08g077180,GO:0000287,molecular_function
Solyc08g077180,GO:0004743,molecular_function
Solyc08g077180,GO:0006096,biological_process
Solyc08g077180,GO:0030955,molecular_function
Solyc08g077200,GO:0000287,molecular_function
Solyc08g077200,GO:0004749,molecular_function
Solyc08g077200,GO:0009165,biological_process
Solyc08g077220,GO:0016021,cellular_component
Solyc08g077230,GO:0000160,biological_process
Solyc08g077240,GO:0008168,molecular_function
Solyc08g077270,GO:0016868,molecular_function
Solyc08g077270,GO:0071704,biological_process
Solyc08g077310,GO:0003676,molecular_function
Solyc08g077360,GO:0005525,molecular_function
Solyc08g077385,GO:0006397,biological_process
Solyc08g077400,GO:0004857,molecular_function
Solyc08g077410,GO:0005739,cellular_component
Solyc08g077420,GO:0003677,molecular_function
Solyc08g077420,GO:0005524,molecular_function
Solyc08g077420,GO:0016787,molecular_function
Solyc08g077440,GO:0005524,molecular_function
Solyc08g077510,GO:0004521,molecular_function
Solyc08g077520,GO:0000776,cellular_component
Solyc08g077520,GO:0034508,biological_process
Solyc08g077530,GO:0000272,biological_process
Solyc08g077530,GO:0016161,molecular_function
Solyc08g077560,GO:0004672,molecular_function
Solyc08g077560,GO:0006468,biological_process
Solyc08g077590,GO:0005524,molecular_function
Solyc08g077600,GO:0005524,molecular_function
Solyc08g077610,GO:0005524,molecular_function
Solyc08g077620,GO:0005515,molecular_function
Solyc08g077630,GO:0004672,molecular_function
Solyc08g077630,GO:0005524,molecular_function
Solyc08g077630,GO:0006468,biological_process
Solyc08g077670,GO:0005524,molecular_function
Solyc08g077680,GO:0003779,molecular_function
Solyc08g077690,GO:0005524,molecular_function
Solyc08g077700,GO:0003723,molecular_function
Solyc08g077700,GO:0005515,molecular_function
Solyc08g077710,GO:0003735,molecular_function
Solyc08g077710,GO:0005622,cellular_component
Solyc08g077710,GO:0005840,cellular_component
Solyc08g077710,GO:0006412,biological_process
Solyc08g077720,GO:0003735,molecular_function
Solyc08g077720,GO:0005622,cellular_component
Solyc08g077720,GO:0005840,cellular_component
Solyc08g077720,GO:0006412,biological_process
Solyc08g077740,GO:0005515,molecular_function
Solyc08g077770,GO:0005509,molecular_function
Solyc08g077780,GO:0004672,molecular_function
Solyc08g077780,GO:0005524,molecular_function
Solyc08g077780,GO:0006468,biological_process
Solyc08g077790,GO:0000413,biological_process
Solyc08g077790,GO:0003755,molecular_function
Solyc08g077800,GO:0003677,molecular_function
Solyc08g077800,GO:0004518,molecular_function
Solyc08g077820,GO:0016020,cellular_component
Solyc08g077820,GO:0022857,molecular_function
Solyc08g077820,GO:0055085,biological_process
Solyc08g077850,GO:0003723,molecular_function
Solyc08g077850,GO:0006396,biological_process
Solyc08g077850,GO:0008173,molecular_function
Solyc08g077860,GO:0004252,molecular_function
Solyc08g077860,GO:0006508,biological_process
Solyc08g077920,GO:0016616,molecular_function
Solyc08g077920,GO:0055114,biological_process
Solyc08g077930,GO:0016616,molecular_function
Solyc08g077930,GO:0055114,biological_process
Solyc08g077940,GO:0005515,molecular_function
Solyc08g077960,GO:0006355,biological_process
Solyc08g077960,GO:0008270,molecular_function
Solyc08g077960,GO:0043565,molecular_function
Solyc08g077990,GO:0004672,molecular_function
Solyc08g077990,GO:0005524,molecular_function
Solyc08g077990,GO:0006468,biological_process
Solyc08g078010,GO:0003735,molecular_function
Solyc08g078010,GO:0005622,cellular_component
Solyc08g078010,GO:0005840,cellular_component
Solyc08g078010,GO:0006412,biological_process
Solyc08g078030,GO:0016747,molecular_function
Solyc08g078040,GO:0071949,molecular_function
Solyc08g078070,GO:0003924,molecular_function
Solyc08g078070,GO:0005525,molecular_function
Solyc08g078080,GO:0008270,molecular_function
Solyc08g078090,GO:0006629,biological_process
Solyc08g078100,GO:0016020,cellular_component
Solyc08g078100,GO:0022857,molecular_function
Solyc08g078100,GO:0055085,biological_process
Solyc08g078130,GO:0003824,molecular_function
Solyc08g078140,GO:0004843,molecular_function
Solyc08g078140,GO:0005622,cellular_component
Solyc08g078140,GO:0006511,biological_process
Solyc08g078160,GO:0012511,cellular_component
Solyc08g078160,GO:0016021,cellular_component
Solyc08g078170,GO:0003700,molecular_function
Solyc08g078170,GO:0006355,biological_process
Solyc08g078180,GO:0003700,molecular_function
Solyc08g078180,GO:0006355,biological_process
Solyc08g078190,GO:0003700,molecular_function
Solyc08g078190,GO:0006355,biological_process
Solyc08g078210,GO:0016787,molecular_function
Solyc08g078250,GO:0098599,molecular_function
Solyc08g078260,GO:0098599,molecular_function
Solyc08g078270,GO:0008138,molecular_function
Solyc08g078270,GO:0016311,biological_process
Solyc08g078300,GO:0003677,molecular_function
Solyc08g078330,GO:0016491,molecular_function
Solyc08g078330,GO:0055114,biological_process
Solyc08g078390,GO:0003997,molecular_function
Solyc08g078390,GO:0005777,cellular_component
Solyc08g078390,GO:0006635,biological_process
Solyc08g078400,GO:0003997,molecular_function
Solyc08g078400,GO:0005777,cellular_component
Solyc08g078400,GO:0006635,biological_process
Solyc08g078410,GO:0003700,molecular_function
Solyc08g078410,GO:0006355,biological_process
Solyc08g078420,GO:0003700,molecular_function
Solyc08g078420,GO:0006355,biological_process
Solyc08g078440,GO:0050290,molecular_function
Solyc08g078450,GO:0006486,biological_process
Solyc08g078450,GO:0016757,molecular_function
Solyc08g078460,GO:0016491,molecular_function
Solyc08g078470,GO:0005515,molecular_function
Solyc08g078490,GO:0009058,biological_process
Solyc08g078490,GO:0016742,molecular_function
Solyc08g078550,GO:0004222,molecular_function
Solyc08g078550,GO:0006508,biological_process
Solyc08g078550,GO:0008270,molecular_function
Solyc08g078550,GO:0031012,cellular_component
Solyc08g078580,GO:0016020,cellular_component
Solyc08g078580,GO:0016021,cellular_component
Solyc08g078600,GO:0003899,molecular_function
Solyc08g078600,GO:0005634,cellular_component
Solyc08g078600,GO:0006351,biological_process
Solyc08g078620,GO:0003676,molecular_function
Solyc08g078620,GO:0006139,biological_process
Solyc08g078620,GO:0008408,molecular_function
Solyc08g078640,GO:0030599,molecular_function
Solyc08g078640,GO:0042545,biological_process
Solyc08g078650,GO:0006486,biological_process
Solyc08g078650,GO:0016757,molecular_function
Solyc08g078730,GO:0030001,biological_process
Solyc08g078730,GO:0046872,molecular_function
Solyc08g078850,GO:0016491,molecular_function
Solyc08g078850,GO:0055114,biological_process
Solyc08g078880,GO:0006812,biological_process
Solyc08g078880,GO:0015299,molecular_function
Solyc08g078880,GO:0016021,cellular_component
Solyc08g078880,GO:0055085,biological_process
Solyc08g078950,GO:0016020,cellular_component
Solyc08g078950,GO:0022857,molecular_function
Solyc08g078950,GO:0055085,biological_process
Solyc08g079020,GO:0009116,biological_process
Solyc08g079040,GO:0006486,biological_process
Solyc08g079040,GO:0016757,molecular_function
Solyc08g079050,GO:0006351,biological_process
Solyc08g079050,GO:0043565,molecular_function
Solyc08g079060,GO:0003824,molecular_function
Solyc08g079060,GO:0005992,biological_process
Solyc08g079070,GO:0005975,biological_process
Solyc08g079080,GO:0004564,molecular_function
Solyc08g079080,GO:0004575,molecular_function
Solyc08g079090,GO:0005507,molecular_function
Solyc08g079090,GO:0016491,molecular_function
Solyc08g079090,GO:0055114,biological_process
Solyc08g079100,GO:0007275,biological_process
Solyc08g079120,GO:0003677,molecular_function
Solyc08g079120,GO:0006355,biological_process
Solyc08g079130,GO:0009733,biological_process
Solyc08g079140,GO:0009733,biological_process
Solyc08g079150,GO:0009733,biological_process
Solyc08g079160,GO:0006508,biological_process
Solyc08g079160,GO:0008233,molecular_function
Solyc08g079170,GO:0005515,molecular_function
Solyc08g079180,GO:0003924,molecular_function
Solyc08g079180,GO:0005525,molecular_function
Solyc08g079260,GO:0005515,molecular_function
Solyc08g079280,GO:0005506,molecular_function
Solyc08g079280,GO:0016705,molecular_function
Solyc08g079280,GO:0020037,molecular_function
Solyc08g079280,GO:0055114,biological_process
Solyc08g079300,GO:0005506,molecular_function
Solyc08g079300,GO:0016705,molecular_function
Solyc08g079300,GO:0020037,molecular_function
Solyc08g079300,GO:0055114,biological_process
Solyc08g079310,GO:0005506,molecular_function
Solyc08g079310,GO:0016705,molecular_function
Solyc08g079310,GO:0020037,molecular_function
Solyc08g079310,GO:0055114,biological_process
Solyc08g079315,GO:0005506,molecular_function
Solyc08g079315,GO:0016705,molecular_function
Solyc08g079315,GO:0020037,molecular_function
Solyc08g079315,GO:0055114,biological_process
Solyc08g079330,GO:0005506,molecular_function
Solyc08g079330,GO:0016705,molecular_function
Solyc08g079330,GO:0020037,molecular_function
Solyc08g079330,GO:0055114,biological_process
Solyc08g083410,GO:0005506,molecular_function
Solyc08g083410,GO:0016705,molecular_function
Solyc08g083410,GO:0020037,molecular_function
Solyc08g083410,GO:0055114,biological_process
Solyc08g083520,GO:0005506,molecular_function
Solyc08g083520,GO:0016705,molecular_function
Solyc08g083520,GO:0020037,molecular_function
Solyc08g083520,GO:0055114,biological_process
Solyc08g079350,GO:0005506,molecular_function
Solyc08g079350,GO:0016705,molecular_function
Solyc08g079350,GO:0020037,molecular_function
Solyc08g079350,GO:0055114,biological_process
Solyc08g079370,GO:0005506,molecular_function
Solyc08g079370,GO:0016705,molecular_function
Solyc08g079370,GO:0020037,molecular_function
Solyc08g079370,GO:0055114,biological_process
Solyc08g083510,GO:0005506,molecular_function
Solyc08g083510,GO:0016705,molecular_function
Solyc08g083510,GO:0020037,molecular_function
Solyc08g083510,GO:0055114,biological_process
Solyc08g083500,GO:0005506,molecular_function
Solyc08g083500,GO:0016705,molecular_function
Solyc08g083500,GO:0020037,molecular_function
Solyc08g083500,GO:0055114,biological_process
Solyc08g079420,GO:0005506,molecular_function
Solyc08g079420,GO:0016705,molecular_function
Solyc08g079420,GO:0020037,molecular_function
Solyc08g079420,GO:0055114,biological_process
Solyc08g079430,GO:0005507,molecular_function
Solyc08g079430,GO:0008131,molecular_function
Solyc08g079430,GO:0009308,biological_process
Solyc08g079430,GO:0048038,molecular_function
Solyc08g079430,GO:0055114,biological_process
Solyc08g079460,GO:0004672,molecular_function
Solyc08g079460,GO:0006468,biological_process
Solyc08g079490,GO:0003747,molecular_function
Solyc08g079490,GO:0006415,biological_process
Solyc08g079520,GO:0006904,biological_process
Solyc08g079520,GO:0016192,biological_process
Solyc08g079570,GO:0005506,molecular_function
Solyc08g079570,GO:0008610,biological_process
Solyc08g079570,GO:0016491,molecular_function
Solyc08g079570,GO:0055114,biological_process
Solyc08g079610,GO:0000439,cellular_component
Solyc08g079610,GO:0006289,biological_process
Solyc08g079610,GO:0006355,biological_process
Solyc08g079700,GO:0008270,molecular_function
Solyc08g079710,GO:0005515,molecular_function
Solyc08g079730,GO:0006855,biological_process
Solyc08g079730,GO:0015238,NA
Solyc08g079730,GO:0015297,molecular_function
Solyc08g079730,GO:0016020,cellular_component
Solyc08g079730,GO:0055085,biological_process
Solyc08g079740,GO:0004672,molecular_function
Solyc08g079740,GO:0006468,biological_process
Solyc08g079750,GO:0009058,biological_process
Solyc08g079750,GO:0030170,molecular_function
Solyc08g079770,GO:0016021,cellular_component
Solyc08g079770,GO:0055085,biological_process
Solyc08g079780,GO:0009055,molecular_function
Solyc08g079800,GO:0005524,molecular_function
Solyc08g079800,GO:0005634,cellular_component
Solyc08g079800,GO:0006355,biological_process
Solyc08g079820,GO:0016787,molecular_function
Solyc08g079830,GO:0030001,biological_process
Solyc08g079830,GO:0046872,molecular_function
Solyc08g079840,GO:0004252,molecular_function
Solyc08g079840,GO:0006508,biological_process
Solyc08g079850,GO:0004252,molecular_function
Solyc08g079850,GO:0006508,biological_process
Solyc08g079860,GO:0004252,molecular_function
Solyc08g079860,GO:0006508,biological_process
Solyc08g079870,GO:0004252,molecular_function
Solyc08g079870,GO:0006508,biological_process
Solyc08g079880,GO:0004252,molecular_function
Solyc08g079880,GO:0006508,biological_process
Solyc08g079890,GO:0004252,molecular_function
Solyc08g079890,GO:0006508,biological_process
Solyc08g079900,GO:0004252,molecular_function
Solyc08g079900,GO:0006508,biological_process
Solyc08g079910,GO:0004252,molecular_function
Solyc08g079910,GO:0006508,biological_process
Solyc08g079920,GO:0004252,molecular_function
Solyc08g079920,GO:0006508,biological_process
Solyc08g079930,GO:0004252,molecular_function
Solyc08g079930,GO:0006508,biological_process
Solyc08g079950,GO:0004252,molecular_function
Solyc08g079950,GO:0006508,biological_process
Solyc08g079960,GO:0004252,molecular_function
Solyc08g079960,GO:0006508,biological_process
Solyc08g079970,GO:0004252,molecular_function
Solyc08g079970,GO:0006508,biological_process
Solyc08g079980,GO:0004252,molecular_function
Solyc08g079980,GO:0006508,biological_process
Solyc08g079990,GO:0004252,molecular_function
Solyc08g079990,GO:0006508,biological_process
Solyc08g080010,GO:0004252,molecular_function
Solyc08g080010,GO:0006508,biological_process
Solyc08g080020,GO:0004867,molecular_function
Solyc08g080020,GO:0009611,biological_process
Solyc08g080030,GO:0016616,molecular_function
Solyc08g080030,GO:0051287,molecular_function
Solyc08g080030,GO:0055114,biological_process
Solyc08g080040,GO:0016491,molecular_function
Solyc08g080040,GO:0055114,biological_process
Solyc08g080080,GO:0005515,molecular_function
Solyc08g080100,GO:0003700,molecular_function
Solyc08g080100,GO:0005634,cellular_component
Solyc08g080100,GO:0006355,biological_process
Solyc08g080110,GO:0004843,molecular_function
Solyc08g080110,GO:1990380,molecular_function
Solyc08g080120,GO:0003677,molecular_function
Solyc08g080120,GO:0006355,biological_process
Solyc08g080130,GO:0003824,molecular_function
Solyc08g080160,GO:0004421,molecular_function
Solyc08g080160,GO:0008299,biological_process
Solyc08g080170,GO:0004421,molecular_function
Solyc08g080170,GO:0008299,biological_process
Solyc08g080190,GO:0016614,molecular_function
Solyc08g080190,GO:0055114,biological_process
Solyc08g080200,GO:0016021,cellular_component
Solyc08g080200,GO:0055085,biological_process
Solyc08g080220,GO:0003677,molecular_function
Solyc08g080220,GO:0003899,molecular_function
Solyc08g080220,GO:0006351,biological_process
Solyc08g080250,GO:0003723,molecular_function
Solyc08g080260,GO:0046907,biological_process
Solyc08g080270,GO:0055085,biological_process
Solyc08g080290,GO:0003700,molecular_function
Solyc08g080290,GO:0006355,biological_process
Solyc08g080300,GO:0016021,cellular_component
Solyc08g080300,GO:0022857,molecular_function
Solyc08g080300,GO:0055085,biological_process
Solyc08g080310,GO:0006855,biological_process
Solyc08g080310,GO:0015238,NA
Solyc08g080310,GO:0015297,molecular_function
Solyc08g080310,GO:0016020,cellular_component
Solyc08g080310,GO:0055085,biological_process
Solyc08g080320,GO:0051087,molecular_function
Solyc08g080370,GO:0008483,molecular_function
Solyc08g080370,GO:0030170,molecular_function
Solyc08g080380,GO:0005506,molecular_function
Solyc08g080380,GO:0016705,molecular_function
Solyc08g080380,GO:0020037,molecular_function
Solyc08g080380,GO:0055114,biological_process
Solyc08g080390,GO:0005506,molecular_function
Solyc08g080390,GO:0016705,molecular_function
Solyc08g080390,GO:0020037,molecular_function
Solyc08g080390,GO:0055114,biological_process
Solyc08g080410,GO:0005515,molecular_function
Solyc08g080420,GO:0016021,cellular_component
Solyc08g080420,GO:0016255,biological_process
Solyc08g080420,GO:0042765,cellular_component
Solyc08g080430,GO:0005506,molecular_function
Solyc08g080430,GO:0016705,molecular_function
Solyc08g080430,GO:0020037,molecular_function
Solyc08g080430,GO:0055114,biological_process
Solyc08g080457,GO:0004672,molecular_function
Solyc08g080457,GO:0006468,biological_process
Solyc08g080470,GO:0005515,molecular_function
Solyc08g080500,GO:0004252,molecular_function
Solyc08g080500,GO:0016021,cellular_component
Solyc08g080510,GO:0005524,molecular_function
Solyc08g080540,GO:0003700,molecular_function
Solyc08g080540,GO:0005634,cellular_component
Solyc08g080540,GO:0006355,biological_process
Solyc08g080540,GO:0043565,molecular_function
Solyc08g080550,GO:0003676,molecular_function
Solyc08g080550,GO:0005524,molecular_function
Solyc08g080630,GO:0004867,molecular_function
Solyc08g080630,GO:0009611,biological_process
Solyc08g080690,GO:0003677,molecular_function
Solyc08g080690,GO:0005634,cellular_component
Solyc08g080730,GO:0016021,cellular_component
Solyc08g080830,GO:0004672,molecular_function
Solyc08g080830,GO:0006468,biological_process
Solyc08g080890,GO:0030001,biological_process
Solyc08g080890,GO:0046872,molecular_function
Solyc08g080900,GO:0005515,molecular_function
Solyc08g080910,GO:0005515,molecular_function
Solyc08g080920,GO:0003824,molecular_function
Solyc08g080930,GO:0006486,biological_process
Solyc08g080930,GO:0016757,molecular_function
Solyc08g080940,GO:0004602,molecular_function
Solyc08g080940,GO:0006979,biological_process
Solyc08g080940,GO:0055114,biological_process
Solyc08g081000,GO:0003677,molecular_function
Solyc08g081010,GO:0004357,molecular_function
Solyc08g081010,GO:0042398,biological_process
Solyc08g081050,GO:0003682,molecular_function
Solyc08g081090,GO:0016021,cellular_component
Solyc08g081090,GO:0022857,molecular_function
Solyc08g081090,GO:0055085,biological_process
Solyc08g081120,GO:0008017,molecular_function
Solyc08g081140,GO:0046983,molecular_function
Solyc08g081150,GO:0003922,molecular_function
Solyc08g081150,GO:0005524,molecular_function
Solyc08g081150,GO:0006164,biological_process
